model,channel,edge_row,derived_character,anchor_character,relation_class,anchor_family,training_family_count,baseline_predicted_character,baseline_true_character_rank,baseline_top1_correct,baseline_top5_correct,baseline_top10_correct,candidate_character_count,offset_predicted_character,offset_true_character_rank,offset_top1_correct,offset_top5_correct,offset_top10_correct,rank_change,top1_rescued,top1_lost,true_rank_unrestricted,candidate_count_unrestricted,true_rank_layout_constrained,candidate_count_layout_constrained
bge_m3_1024d,cn_def,2166,鄢,焉,阝,ROOT-7109,47,于,5697,0,0,0,6039,于,3270,0,0,0,2427,0,0,3270,6039,2018.0,3732
bge_m3_1024d,cn_def,2167,慰,尉,心,ROOT-5C09,43,史,4407,0,0,0,6039,史,3014,0,0,0,1393,0,0,3014,6039,717.0,1467
bge_m3_1024d,cn_def,2168,熨,尉,火,ROOT-5C09,34,史,4380,0,0,0,6039,史,5451,0,0,0,-1071,0,0,5451,6039,1317.0,1467
bge_m3_1024d,cn_def,2169,蔚,尉,艹,ROOT-5C09,150,史,3479,0,0,0,6039,史,1118,0,0,0,2361,0,0,1118,6039,394.0,1467
bge_m3_1024d,cn_def,2170,壎,熏,土,ROOT-718F,65,燻,287,0,0,0,6039,燻,340,0,0,0,-53,0,0,340,6039,198.0,3732
bge_m3_1024d,cn_def,2171,燻,熏,火,ROOT-718F,34,燻,1,1,1,1,6039,燻,1,1,1,1,0,0,0,1,6039,1.0,3732
bge_m3_1024d,cn_def,2172,薰,熏,艹,ROOT-718F,150,燻,2924,0,0,0,6039,燻,205,0,0,0,2719,0,0,205,6039,96.0,1467
bge_m3_1024d,cn_def,2173,醺,熏,酉,ROOT-718F,19,燻,3764,0,0,0,6039,燻,332,0,0,0,3432,0,0,332,6039,212.0,3732
bge_m3_1024d,cn_def,2174,嶸,榮,山,ROOT-69AE,37,葩,4971,0,0,0,6039,英,4483,0,0,0,488,0,0,4483,6039,2732.0,3732
bge_m3_1024d,cn_def,2175,蠑,榮,虫,ROOT-69AE,76,葩,3966,0,0,0,6039,葩,2995,0,0,0,971,0,0,2995,6039,1797.0,3732
bge_m3_1024d,cn_def,2176,塋,營,土,ROOT-71DF,65,紮,83,0,0,0,6039,紮,51,0,0,0,32,0,0,51,6039,15.0,1466
bge_m3_1024d,cn_def,2178,嚥,燕,口,ROOT-71D5,113,秦,1777,0,0,0,6039,趙,545,0,0,0,1232,0,0,545,6039,336.0,3732
bge_m3_1024d,cn_def,2180,抓,爪,扌,ROOT-722A,138,肢,109,0,0,0,6039,肢,34,0,0,0,75,0,0,34,6039,23.0,3732
bge_m3_1024d,cn_def,2181,崢,爭,山,ROOT-722D,37,劫,1063,0,0,0,6039,劫,25,0,0,0,1038,0,0,25,6039,17.0,3732
bge_m3_1024d,cn_def,2182,淨,爭,水,ROOT-722D,3,劫,3769,0,0,0,6039,劫,5343,0,0,0,-1574,0,0,5343,6039,3312.0,3732
bge_m3_1024d,cn_def,2183,琤,爭,王,ROOT-722D,44,劫,2020,0,0,0,6039,劫,299,0,0,0,1721,0,0,299,6039,205.0,3732
bge_m3_1024d,cn_def,2184,箏,爭,竹,ROOT-722D,60,劫,2169,0,0,0,6039,劫,793,0,0,0,1376,0,0,793,6039,184.0,1466
bge_m3_1024d,cn_def,2185,諍,爭,言,ROOT-722D,95,劫,1694,0,0,0,6039,劫,666,0,0,0,1028,0,0,666,6039,427.0,3732
bge_m3_1024d,cn_def,2186,錚,爭,釒,ROOT-722D,85,劫,2315,0,0,0,6039,劫,567,0,0,0,1748,0,0,567,6039,380.0,3732
bge_m3_1024d,cn_def,2187,霪,淫,雨,ROOT-3E12,21,澱,785,0,0,0,6039,澱,73,0,0,0,712,0,0,73,6039,9.0,1467
bge_m3_1024d,cn_def,2188,媛,爰,女,ROOT-7230,68,續,4830,0,0,0,6039,統,2159,0,0,0,2671,0,0,2159,6039,1343.0,3732
bge_m3_1024d,cn_def,2189,援,爰,扌,ROOT-7230,138,續,306,0,0,0,6039,拏,37,0,0,0,269,0,0,37,6039,29.0,3732
bge_m3_1024d,cn_def,2190,暖,爰,日,ROOT-7230,42,續,3640,0,0,0,6039,續,1283,0,0,0,2357,0,0,1283,6039,766.0,3732
bge_m3_1024d,cn_def,2191,瑗,爰,王,ROOT-7230,44,續,4538,0,0,0,6039,乎,255,0,0,0,4283,0,0,255,6039,174.0,3732
bge_m3_1024d,cn_def,2192,緩,爰,糸,ROOT-7230,97,續,667,0,0,0,6039,統,1183,0,0,0,-516,0,0,1183,6039,759.0,3732
bge_m3_1024d,cn_def,2193,諼,爰,言,ROOT-7230,95,續,2893,0,0,0,6039,續,1232,0,0,0,1661,0,0,1232,6039,792.0,3732
bge_m3_1024d,cn_def,2194,鍰,爰,釒,ROOT-7230,85,續,2004,0,0,0,6039,乎,2854,0,0,0,-850,0,0,2854,6039,1816.0,3732
bge_m3_1024d,cn_def,2195,坡,皮,土,ROOT-76AE,65,脂,861,0,0,0,6039,膚,321,0,0,0,540,0,0,321,6039,183.0,3732
bge_m3_1024d,cn_def,2196,帔,皮,巾,ROOT-76AE,21,脂,5016,0,0,0,6039,毛,2277,0,0,0,2739,0,0,2277,6039,1398.0,3732
bge_m3_1024d,cn_def,2197,彼,皮,彳,ROOT-76AE,13,脂,5121,0,0,0,6039,脂,5235,0,0,0,-114,0,0,5235,6039,3238.0,3732
bge_m3_1024d,cn_def,2198,披,皮,扌,ROOT-76AE,138,脂,3432,0,0,0,6039,膚,1732,0,0,0,1700,0,0,1732,6039,1118.0,3732
bge_m3_1024d,cn_def,2199,波,皮,氵,ROOT-76AE,185,脂,1081,0,0,0,6039,脂,181,0,0,0,900,0,0,181,6039,114.0,3732
bge_m3_1024d,cn_def,2200,婆,波,女,ROOT-76AE,68,激,3732,0,0,0,6039,激,1395,0,0,0,2337,0,0,1395,6039,290.0,1467
bge_m3_1024d,cn_def,2201,菠,波,艹,ROOT-76AE,150,激,5545,0,0,0,6039,激,1065,0,0,0,4480,0,0,1065,6039,298.0,1467
bge_m3_1024d,cn_def,2202,玻,皮,王,ROOT-76AE,44,脂,4488,0,0,0,6039,毛,2355,0,0,0,2133,0,0,2355,6039,1466.0,3732
bge_m3_1024d,cn_def,2203,疲,皮,疒,ROOT-76AE,46,脂,1693,0,0,0,6039,膚,1005,0,0,0,688,0,0,1005,6039,88.0,232
bge_m3_1024d,cn_def,2204,破,皮,石,ROOT-76AE,38,脂,5762,0,0,0,6039,腺,5813,0,0,0,-51,0,0,5813,6039,3593.0,3732
bge_m3_1024d,cn_def,2206,被,皮,衤,ROOT-76AE,33,脂,347,0,0,0,6039,膚,70,0,0,0,277,0,0,70,6039,47.0,3732
bge_m3_1024d,cn_def,2207,跛,皮,𧾷,ROOT-76AE,47,脂,2998,0,0,0,6039,膚,471,0,0,0,2527,0,0,471,6039,294.0,3732
bge_m3_1024d,cn_def,2208,頗,皮,頁,ROOT-76AE,27,脂,5751,0,0,0,6039,膚,5743,0,0,0,8,0,0,5743,6039,3548.0,3732
bge_m3_1024d,cn_def,2209,嚼,爵,口,ROOT-7235,113,樽,2008,0,0,0,6039,樽,474,0,0,0,1534,0,0,474,6039,304.0,3732
bge_m3_1024d,cn_def,2210,付,父,亻,ROOT-7236,126,甫,553,0,0,0,6039,甫,582,0,0,0,-29,0,0,582,6039,357.0,3732
bge_m3_1024d,cn_def,2211,咐,付,口,ROOT-7236,113,給,1758,0,0,0,6039,頒,1069,0,0,0,689,0,0,1069,6039,674.0,3731
bge_m3_1024d,cn_def,2212,府,付,广,ROOT-7236,24,給,5731,0,0,0,6039,給,4550,0,0,0,1181,0,0,4550,6039,161.0,232
bge_m3_1024d,cn_def,2213,俯,府,亻,ROOT-7236,126,藏,3152,0,0,0,6039,衙,3259,0,0,0,-107,0,0,3259,6039,2016.0,3732
bge_m3_1024d,cn_def,2214,腐,府,肉,ROOT-7236,69,藏,1043,0,0,0,6039,藏,2881,0,0,0,-1838,0,0,2881,6039,129.0,231
bge_m3_1024d,cn_def,2215,腑,府,肉,ROOT-7236,69,藏,4198,0,0,0,6039,藏,971,0,0,0,3227,0,0,971,6039,579.0,3732
bge_m3_1024d,cn_def,2216,拊,付,扌,ROOT-7236,138,給,589,0,0,0,6039,給,375,0,0,0,214,0,0,375,6039,257.0,3731
bge_m3_1024d,cn_def,2217,符,付,竹,ROOT-7236,60,給,4335,0,0,0,6039,給,1998,0,0,0,2337,0,0,1998,6039,488.0,1467
bge_m3_1024d,cn_def,2218,苻,付,艹,ROOT-7236,150,給,1124,0,0,0,6039,頒,507,0,0,0,617,0,0,507,6039,141.0,1467
bge_m3_1024d,cn_def,2219,附,付,阝,ROOT-7236,47,給,69,0,0,0,6039,給,64,0,0,0,5,0,0,64,6039,43.0,3731
bge_m3_1024d,cn_def,2220,駙,付,馬,ROOT-7236,34,給,2974,0,0,0,6039,給,745,0,0,0,2229,0,0,745,6039,455.0,3731
bge_m3_1024d,cn_def,2221,布,父,巾,ROOT-7236,21,甫,1055,0,0,0,6039,甫,143,0,0,0,912,0,0,143,6039,7.0,232
bge_m3_1024d,cn_def,2222,怖,布,忄,ROOT-7236,79,帛,2360,0,0,0,6039,帛,158,0,0,0,2202,0,0,158,6039,101.0,3732
bge_m3_1024d,cn_def,2223,斧,父,斤,ROOT-7236,3,甫,2667,0,0,0,6039,甫,297,0,0,0,2370,0,0,297,6039,71.0,1466
bge_m3_1024d,cn_def,2224,唏,希,口,ROOT-5E0C,113,尟,748,0,0,0,6039,尟,172,0,0,0,576,0,0,172,6039,97.0,3732
bge_m3_1024d,cn_def,2225,晞,希,日,ROOT-5E0C,42,尟,277,0,0,0,6039,尟,168,0,0,0,109,0,0,168,6039,100.0,3732
bge_m3_1024d,cn_def,2226,欷,希,欠,ROOT-5E0C,13,尟,376,0,0,0,6039,尟,302,0,0,0,74,0,0,302,6039,167.0,3732
bge_m3_1024d,cn_def,2227,稀,希,禾,ROOT-5E0C,24,尟,429,0,0,0,6039,尟,297,0,0,0,132,0,0,297,6039,161.0,3732
bge_m3_1024d,cn_def,2228,肴,爻,肉,ROOT-723B,69,巽,4866,0,0,0,6039,眉,1275,0,0,0,3591,0,0,1275,6039,295.0,1466
bge_m3_1024d,cn_def,2230,淆,肴,氵,ROOT-723B,185,餚,4254,0,0,0,6039,餚,3941,0,0,0,313,0,0,3941,6039,2506.0,3732
bge_m3_1024d,cn_def,2231,駁,爻,馬,ROOT-723B,34,巽,4140,0,0,0,6039,驅,830,0,0,0,3310,0,0,830,6039,548.0,3732
bge_m3_1024d,cn_def,2232,壤,襄,土,ROOT-8944,65,助,3196,0,0,0,6039,助,1456,0,0,0,1740,0,0,1456,6039,893.0,3732
bge_m3_1024d,cn_def,2233,孃,襄,女,ROOT-8944,68,助,999,0,0,0,6039,助,173,0,0,0,826,0,0,173,6039,111.0,3732
bge_m3_1024d,cn_def,2234,攘,襄,扌,ROOT-8944,138,助,1525,0,0,0,6039,助,1539,0,0,0,-14,0,0,1539,6039,980.0,3732
bge_m3_1024d,cn_def,2235,曩,襄,日,ROOT-8944,42,助,1702,0,0,0,6039,助,1098,0,0,0,604,0,0,1098,6039,244.0,1467
bge_m3_1024d,cn_def,2236,禳,襄,礻,ROOT-8944,19,助,3011,0,0,0,6039,助,543,0,0,0,2468,0,0,543,6039,335.0,3732
bge_m3_1024d,cn_def,2237,釀,襄,酉,ROOT-8944,19,助,4483,0,0,0,6039,助,2447,0,0,0,2036,0,0,2447,6039,1567.0,3732
bge_m3_1024d,cn_def,2238,鑲,襄,釒,ROOT-8944,85,助,1429,0,0,0,6039,助,468,0,0,0,961,0,0,468,6039,310.0,3732
bge_m3_1024d,cn_def,2239,驤,襄,馬,ROOT-8944,34,助,5070,0,0,0,6039,助,1312,0,0,0,3758,0,0,1312,6039,811.0,3732
bge_m3_1024d,cn_def,2240,彌,爾,弓,ROOT-723E,8,伊,936,0,0,0,6039,你,626,0,0,0,310,0,0,626,6039,409.0,3732
bge_m3_1024d,cn_def,2241,瀰,彌,氵,ROOT-723E,185,葺,283,0,0,0,6039,葺,656,0,0,0,-373,0,0,656,6039,451.0,3731
bge_m3_1024d,cn_def,2243,邇,爾,辶,ROOT-723E,51,伊,888,0,0,0,6039,你,226,0,0,0,662,0,0,226,6039,15.0,177
bge_m3_1024d,cn_def,2244,奘,壯,大,ROOT-723F,3,遒,47,0,0,0,6039,遒,50,0,0,0,-3,0,0,50,6039,16.0,1467
bge_m3_1024d,cn_def,2245,莊,壯,艹,ROOT-723F,150,遒,2007,0,0,0,6039,遒,1236,0,0,0,771,0,0,1236,6039,353.0,1467
bge_m3_1024d,cn_def,2246,裝,壯,衣,ROOT-723F,10,遒,2269,0,0,0,6039,遒,837,0,0,0,1432,0,0,837,6039,214.0,1467
bge_m3_1024d,cn_def,2248,臟,臧,肉,ROOT-723F,69,祿,4543,0,0,0,6039,祿,1841,0,0,0,2702,0,0,1841,6039,1113.0,3732
bge_m3_1024d,cn_def,2249,藏,臧,艹,ROOT-723F,150,祿,3237,0,0,0,6039,祿,3997,0,0,0,-760,0,0,3997,6039,1049.0,1467
bge_m3_1024d,cn_def,2250,贓,臧,貝,ROOT-723F,28,祿,3247,0,0,0,6039,祿,1668,0,0,0,1579,0,0,1668,6039,1022.0,3732
bge_m3_1024d,cn_def,2251,呀,牙,口,ROOT-7259,113,齒,2159,0,0,0,6039,齒,462,0,0,0,1697,0,0,462,6039,326.0,3732
bge_m3_1024d,cn_def,2252,枒,牙,木,ROOT-7259,139,齒,3400,0,0,0,6039,齒,996,0,0,0,2404,0,0,996,6039,644.0,3732
bge_m3_1024d,cn_def,2253,芽,牙,艹,ROOT-7259,150,齒,2137,0,0,0,6039,齒,364,0,0,0,1773,0,0,364,6039,110.0,1467
bge_m3_1024d,cn_def,2254,訝,牙,言,ROOT-7259,95,齒,5227,0,0,0,6039,齒,4120,0,0,0,1107,0,0,4120,6039,2649.0,3732
bge_m3_1024d,cn_def,2255,邪,牙,阝,ROOT-7259,47,齒,4512,0,0,0,6039,齒,4985,0,0,0,-473,0,0,4985,6039,3135.0,3732
bge_m3_1024d,cn_def,2256,揶,耶,扌,ROOT-8036,138,嘛,948,0,0,0,6039,嘛,1044,0,0,0,-96,0,0,1044,6039,689.0,3731
bge_m3_1024d,cn_def,2257,椰,耶,木,ROOT-8036,139,嘛,5282,0,0,0,6039,嘛,1918,0,0,0,3364,0,0,1918,6039,1194.0,3731
bge_m3_1024d,cn_def,2259,雅,牙,隹,ROOT-7259,10,齒,5896,0,0,0,6039,齒,6000,0,0,0,-104,0,0,6000,6039,3713.0,3732
bge_m3_1024d,cn_def,2260,鴉,牙,鳥,ROOT-7259,26,齒,1600,0,0,0,6039,齒,184,0,0,0,1416,0,0,184,6039,125.0,3732
bge_m3_1024d,cn_def,2261,畎,犬,田,ROOT-72AC,9,吠,1851,0,0,0,6039,吠,223,0,0,0,1628,0,0,223,6039,132.0,3732
bge_m3_1024d,cn_def,2262,荻,狄,艹,ROOT-72C4,150,貊,1394,0,0,0,6039,貊,26,0,0,0,1368,0,0,26,6039,7.0,1467
bge_m3_1024d,cn_def,2263,逖,狄,辶,ROOT-72C4,51,貊,3276,0,0,0,6039,貊,388,0,0,0,2888,0,0,388,6039,32.0,177
bge_m3_1024d,cn_def,2264,壓,厭,土,ROOT-7312,65,飫,2870,0,0,0,6039,飫,3163,0,0,0,-293,0,0,3163,6039,119.0,231
bge_m3_1024d,cn_def,2266,魘,厭,鬼,ROOT-7312,8,飫,2463,0,0,0,6039,飫,978,0,0,0,1485,0,0,978,6039,50.0,231
bge_m3_1024d,cn_def,2267,弦,玄,弓,ROOT-7384,8,黟,4031,0,0,0,6039,緇,2986,0,0,0,1045,0,0,2986,6039,1883.0,3732
bge_m3_1024d,cn_def,2268,泫,玄,氵,ROOT-7384,185,黟,1162,0,0,0,6039,緇,264,0,0,0,898,0,0,264,6039,183.0,3732
bge_m3_1024d,cn_def,2269,炫,玄,火,ROOT-7384,34,黟,960,0,0,0,6039,緇,303,0,0,0,657,0,0,303,6039,197.0,3732
bge_m3_1024d,cn_def,2270,眩,玄,目,ROOT-7384,31,黟,2344,0,0,0,6039,緇,163,0,0,0,2181,0,0,163,6039,107.0,3732
bge_m3_1024d,cn_def,2271,絃,玄,糸,ROOT-7384,97,黟,3290,0,0,0,6039,緇,3268,0,0,0,22,0,0,3268,6039,2061.0,3732
bge_m3_1024d,cn_def,2272,舷,玄,舟,ROOT-7384,11,黟,2291,0,0,0,6039,緇,84,0,0,0,2207,0,0,84,6039,63.0,3732
bge_m3_1024d,cn_def,2273,蟀,率,虫,ROOT-7387,76,比,5645,0,0,0,6039,少,358,0,0,0,5287,0,0,358,6039,213.0,3732
bge_m3_1024d,cn_def,2274,頊,玉,頁,ROOT-7389,27,鈺,5600,0,0,0,6039,鈺,5530,0,0,0,70,0,0,5530,6039,3438.0,3732
bge_m3_1024d,cn_def,2275,旺,王,日,ROOT-738B,42,后,315,0,0,0,6039,后,352,0,0,0,-37,0,0,352,6039,174.0,3732
bge_m3_1024d,cn_def,2276,枉,王,木,ROOT-738B,139,后,2717,0,0,0,6039,后,2191,0,0,0,526,0,0,2191,6039,1297.0,3732
bge_m3_1024d,cn_def,2277,呱,瓜,口,ROOT-74DC,113,匏,1337,0,0,0,6039,匏,200,0,0,0,1137,0,0,200,6039,95.0,3732
bge_m3_1024d,cn_def,2278,孤,瓜,子,ROOT-74DC,5,匏,4819,0,0,0,6039,匏,807,0,0,0,4012,0,0,807,6039,447.0,3732
bge_m3_1024d,cn_def,2279,菰,孤,艹,ROOT-74DC,150,稚,4043,0,0,0,6039,莓,92,0,0,0,3951,0,0,92,6039,48.0,1467
bge_m3_1024d,cn_def,2280,弧,瓜,弓,ROOT-74DC,8,匏,620,0,0,0,6039,匏,887,0,0,0,-267,0,0,887,6039,510.0,3732
bge_m3_1024d,cn_def,2281,狐,瓜,犭,ROOT-74DC,27,匏,1309,0,0,0,6039,匏,249,0,0,0,1060,0,0,249,6039,132.0,3732
bge_m3_1024d,cn_def,2282,坩,甘,土,ROOT-7518,65,甜,2159,0,0,0,6039,甜,879,0,0,0,1280,0,0,879,6039,587.0,3732
bge_m3_1024d,cn_def,2283,柑,甘,木,ROOT-7518,139,甜,2067,0,0,0,6039,甜,200,0,0,0,1867,0,0,200,6039,119.0,3732
bge_m3_1024d,cn_def,2284,疳,甘,疒,ROOT-7518,46,甜,3840,0,0,0,6039,甜,223,0,0,0,3617,0,0,223,6039,37.0,232
bge_m3_1024d,cn_def,2285,紺,甘,糸,ROOT-7518,97,甜,213,0,0,0,6039,甜,167,0,0,0,46,0,0,167,6039,127.0,3732
bge_m3_1024d,cn_def,2286,蚶,甘,虫,ROOT-7518,76,甜,5952,0,0,0,6039,甜,1387,0,0,0,4565,0,0,1387,6039,878.0,3732
bge_m3_1024d,cn_def,2287,酣,甘,酉,ROOT-7518,19,甜,2363,0,0,0,6039,甜,539,0,0,0,1824,0,0,539,6039,389.0,3732
bge_m3_1024d,cn_def,2288,鉗,甘,釒,ROOT-7518,85,甜,4791,0,0,0,6039,甜,1503,0,0,0,3288,0,0,1503,6039,976.0,3732
bge_m3_1024d,cn_def,2289,勘,甚,力,ROOT-751A,15,何,1572,0,0,0,6039,何,1012,0,0,0,560,0,0,1012,6039,606.0,3732
bge_m3_1024d,cn_def,2290,堪,甚,土,ROOT-751A,65,何,2309,0,0,0,6039,何,3691,0,0,0,-1382,0,0,3691,6039,2276.0,3732
bge_m3_1024d,cn_def,2291,戡,甚,戈,ROOT-751A,5,何,1557,0,0,0,6039,何,1740,0,0,0,-183,0,0,1740,6039,1076.0,3732
bge_m3_1024d,cn_def,2292,斟,甚,斗,ROOT-751A,4,何,1002,0,0,0,6039,何,800,0,0,0,202,0,0,800,6039,466.0,3732
bge_m3_1024d,cn_def,2293,椹,甚,木,ROOT-751A,139,何,3980,0,0,0,6039,何,2790,0,0,0,1190,0,0,2790,6039,1689.0,3732
bge_m3_1024d,cn_def,2294,湛,甚,氵,ROOT-751A,185,何,1540,0,0,0,6039,何,1565,0,0,0,-25,0,0,1565,6039,968.0,3732
bge_m3_1024d,cn_def,2295,葚,甚,艹,ROOT-751A,150,何,4553,0,0,0,6039,何,2330,0,0,0,2223,0,0,2330,6039,672.0,1466
bge_m3_1024d,cn_def,2296,諶,甚,言,ROOT-751A,95,何,686,0,0,0,6039,何,538,0,0,0,148,0,0,538,6039,325.0,3732
bge_m3_1024d,cn_def,2297,姓,生,女,ROOT-751F,68,活,4988,0,0,0,6039,活,5273,0,0,0,-285,0,0,5273,6039,3254.0,3732
bge_m3_1024d,cn_def,2298,性,生,忄,ROOT-751F,79,活,114,0,0,0,6039,活,204,0,0,0,-90,0,0,204,6039,115.0,3732
bge_m3_1024d,cn_def,2299,旌,生,㫃,ROOT-751F,6,活,5142,0,0,0,6039,活,521,0,0,0,4621,0,0,521,6039,,232
bge_m3_1024d,cn_def,2300,惺,星,忄,ROOT-661F,79,燈,2644,0,0,0,6039,炫,1988,0,0,0,656,0,0,1988,6039,1235.0,3732
bge_m3_1024d,cn_def,2301,猩,星,犭,ROOT-661F,27,燈,3422,0,0,0,6039,燈,978,0,0,0,2444,0,0,978,6039,578.0,3732
bge_m3_1024d,cn_def,2302,腥,星,肉,ROOT-661F,69,燈,1069,0,0,0,6039,燄,218,0,0,0,851,0,0,218,6039,125.0,3732
bge_m3_1024d,cn_def,2303,醒,星,酉,ROOT-661F,19,燈,661,0,0,0,6039,燈,194,0,0,0,467,0,0,194,6039,119.0,3732
bge_m3_1024d,cn_def,2304,牲,生,牜,ROOT-751F,9,活,4418,0,0,0,6039,活,2479,0,0,0,1939,0,0,2479,6039,1528.0,3732
bge_m3_1024d,cn_def,2305,倩,青,亻,ROOT-9752,126,萃,594,0,0,0,6039,萃,782,0,0,0,-188,0,0,782,6039,450.0,3732
bge_m3_1024d,cn_def,2306,情,青,忄,ROOT-9752,79,萃,2481,0,0,0,6039,萃,1847,0,0,0,634,0,0,1847,6039,1097.0,3732
bge_m3_1024d,cn_def,2307,晴,青,日,ROOT-9752,42,萃,1008,0,0,0,6039,蔚,220,0,0,0,788,0,0,220,6039,123.0,3732
bge_m3_1024d,cn_def,2308,猜,青,犭,ROOT-9752,27,萃,1744,0,0,0,6039,萃,2014,0,0,0,-270,0,0,2014,6039,1205.0,3732
bge_m3_1024d,cn_def,2309,睛,青,目,ROOT-9752,31,萃,3194,0,0,0,6039,夭,106,0,0,0,3088,0,0,106,6039,61.0,3732
bge_m3_1024d,cn_def,2310,精,青,米,ROOT-9752,16,萃,52,0,0,0,6039,萃,33,0,0,0,19,0,0,33,6039,14.0,3732
bge_m3_1024d,cn_def,2311,菁,青,艹,ROOT-9752,150,萃,717,0,0,0,6039,萃,1113,0,0,0,-396,0,0,1113,6039,397.0,1466
bge_m3_1024d,cn_def,2312,蜻,青,虫,ROOT-9752,76,萃,2381,0,0,0,6039,萃,14,0,0,0,2367,0,0,14,6039,2.0,3732
bge_m3_1024d,cn_def,2313,請,青,言,ROOT-9752,95,萃,4236,0,0,0,6039,萃,4064,0,0,0,172,0,0,4064,6039,2505.0,3732
bge_m3_1024d,cn_def,2314,靖,青,立,ROOT-9752,3,萃,703,0,0,0,6039,夭,1284,0,0,0,-581,0,0,1284,6039,759.0,3732
bge_m3_1024d,cn_def,2315,靚,青,見,ROOT-9752,3,萃,505,0,0,0,6039,蔚,97,0,0,0,408,0,0,97,6039,50.0,3732
bge_m3_1024d,cn_def,2317,鯖,青,魚,ROOT-9752,19,萃,4225,0,0,0,6039,萃,18,0,0,0,4207,0,0,18,6039,8.0,3732
bge_m3_1024d,cn_def,2319,眚,生,目,ROOT-751F,31,活,3654,0,0,0,6039,活,633,0,0,0,3021,0,0,633,6039,142.0,1467
bge_m3_1024d,cn_def,2320,笙,生,竹,ROOT-751F,60,活,5554,0,0,0,6039,活,2876,0,0,0,2678,0,0,2876,6039,737.0,1467
bge_m3_1024d,cn_def,2321,諺,產,言,ROOT-7522,95,料,1967,0,0,0,6039,料,830,0,0,0,1137,0,0,830,6039,536.0,3732
bge_m3_1024d,cn_def,2322,鏟,產,釒,ROOT-7522,85,料,1723,0,0,0,6039,滓,104,0,0,0,1619,0,0,104,6039,65.0,3732
bge_m3_1024d,cn_def,2323,顏,產,頁,ROOT-7522,27,料,1275,0,0,0,6039,滓,194,0,0,0,1081,0,0,194,6039,130.0,3732
bge_m3_1024d,cn_def,2325,傭,庸,亻,ROOT-7528,126,須,983,0,0,0,6039,須,756,0,0,0,227,0,0,756,6039,474.0,3732
bge_m3_1024d,cn_def,2326,墉,庸,土,ROOT-7528,65,須,967,0,0,0,6039,須,94,0,0,0,873,0,0,94,6039,54.0,3732
bge_m3_1024d,cn_def,2327,廓,郭,广,ROOT-90ED,24,郛,1821,0,0,0,6039,郛,881,0,0,0,940,0,0,881,6039,38.0,232
bge_m3_1024d,cn_def,2328,槨,郭,木,ROOT-90ED,139,郛,81,0,0,0,6039,郛,61,0,0,0,20,0,0,61,6039,35.0,3731
bge_m3_1024d,cn_def,2329,慵,庸,忄,ROOT-7528,79,須,2733,0,0,0,6039,須,1574,0,0,0,1159,0,0,1574,6039,976.0,3732
bge_m3_1024d,cn_def,2330,鄘,庸,阝,ROOT-7528,47,須,5959,0,0,0,6039,須,5206,0,0,0,753,0,0,5206,6039,3240.0,3732
bge_m3_1024d,cn_def,2331,鏞,庸,釒,ROOT-7528,85,須,4812,0,0,0,6039,須,2201,0,0,0,2611,0,0,2201,6039,1381.0,3732
bge_m3_1024d,cn_def,2333,俑,甬,亻,ROOT-7528,126,隧,4771,0,0,0,6039,隧,4696,0,0,0,75,0,0,4696,6039,2943.0,3732
bge_m3_1024d,cn_def,2334,勇,甬,力,ROOT-7528,15,隧,3475,0,0,0,6039,巷,2861,0,0,0,614,0,0,2861,6039,628.0,1466
bge_m3_1024d,cn_def,2335,湧,勇,氵,ROOT-7528,185,敢,2667,0,0,0,6039,敢,373,0,0,0,2294,0,0,373,6039,236.0,3732
bge_m3_1024d,cn_def,2336,踴,勇,𧾷,ROOT-7528,47,敢,2247,0,0,0,6039,敢,410,0,0,0,1837,0,0,410,6039,244.0,3732
bge_m3_1024d,cn_def,2337,恿,甬,心,ROOT-7528,43,隧,416,0,0,0,6039,擋,410,0,0,0,6,0,0,410,6039,89.0,1466
bge_m3_1024d,cn_def,2338,桶,甬,木,ROOT-7528,139,隧,1515,0,0,0,6039,廊,525,0,0,0,990,0,0,525,6039,313.0,3732
bge_m3_1024d,cn_def,2339,涌,甬,氵,ROOT-7528,185,隧,4337,0,0,0,6039,隧,3011,0,0,0,1326,0,0,3011,6039,1927.0,3732
bge_m3_1024d,cn_def,2340,痛,甬,疒,ROOT-7528,46,隧,4361,0,0,0,6039,隧,653,0,0,0,3708,0,0,653,6039,62.0,232
bge_m3_1024d,cn_def,2341,蛹,甬,虫,ROOT-7528,76,隧,5125,0,0,0,6039,隧,1649,0,0,0,3476,0,0,1649,6039,1033.0,3732
bge_m3_1024d,cn_def,2342,誦,甬,言,ROOT-7528,95,隧,1262,0,0,0,6039,隧,489,0,0,0,773,0,0,489,6039,314.0,3732
bge_m3_1024d,cn_def,2343,通,甬,辶,ROOT-7528,51,隧,21,0,0,0,6039,隧,44,0,0,0,-23,0,0,44,6039,8.0,177
bge_m3_1024d,cn_def,2345,葡,匍,艹,ROOT-752B,150,匐,4314,0,0,0,6039,匐,702,0,0,0,3612,0,0,702,6039,197.0,1467
bge_m3_1024d,cn_def,2346,哺,甫,口,ROOT-752B,113,父,3626,0,0,0,6039,父,2074,0,0,0,1552,0,0,2074,6039,1339.0,3732
bge_m3_1024d,cn_def,2347,圃,甫,囗,ROOT-752B,9,父,3332,0,0,0,6039,父,529,0,0,0,2803,0,0,529,6039,,0
